Disb_Month,Media_source,stream_media_source,Business,Subbusiness,Org_Inorg,TotalDisbursalAmt,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,Total_Downloads
2025-08-31,RCD NW,APPLABS_INT,BBPS_TXN,BBPS_TXN,Organic,692263,92,69,63,57,30,35,7,12,5,0,0,0,0,0,370
2025-08-31,DPF PRIME,MOLOCO_INT,Gold Loan,RGL,Organic,16399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,ASO,LISTMMIEP_INT,UPI_TXN,UPI_TXN,Inorganic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,CD SOUTH WEST,RESTRICTED,CPR,CPR,Organic,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,PLCS GROWTH SW,APPLABS_INT,UPI_TXN,UPI_TXN,Organic,95978,45,9,4,5,3,9,0,3,1,0,0,0,0,0,79
2025-09-30,ASO,MOBIAVIATGRI_INT,BBPS_TXN,BBPS_TXN,Inorganic,59480,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
2025-09-30,SERVICE DELIVERY,PDAVENUE_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,2800,4,0,1,1,0,0,0,0,0,1,0,0,0,0,7
2025-09-30,ASO,ELITEVENTURES_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2025-08-31,RCD NW,MOLOCO_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-08-31,SERVICE DELIVERY,XORAPPS_INT,PPI_TXN,PPI_TXN,Organic,5273,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
2025-08-31,REMI,BOBBLET9J_INT,UPI_SETUP,UPI_SETUP,Organic,25,4,2,0,1,1,5,3,6,3,0,0,0,0,0,25
2025-08-31,REMI,DESMOB_INT,UPI_TXN,UPI_TXN,Organic,622,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
2025-08-31,RPPL,HEREROCK_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,2W NE,ORGANIC,EMI Card,IEMI,Organic,8480,15,1,0,0,0,0,0,0,0,0,0,0,0,0,16
2025-08-31,RCD NW,VFINE_INT,BBPS_TXN,BBPS_TXN,Organic,82521,15,6,10,3,6,0,7,2,6,2,0,0,0,0,57
2025-09-30,CD NORTH EAST,STEELETEAC2_INT,B2B,B2B,Organic,89197,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
2025-08-31,RCD NW,COOLGAMEBQ_INT,RPL,RPPL,Organic,110314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-09-30,INSURANCE DISTRIBUTION,TWIRLADSRG_INT,BBPS_TXN,BBPS_TXN,Organic,712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,DECHO_INT,BBPS_TXN,BBPS_TXN,Inorganic,135592,0,0,19,7,0,9,8,4,0,0,0,0,0,14,61
2025-08-31,RPPL,BOBBLET9J_INT,EMI Card,IEMI,Organic,5300,5,4,1,0,0,0,0,0,0,0,0,0,0,0,10
2025-08-31,UCF,ADSWAY_INT,EMI Card,IEMI,Organic,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,BHARAT MORTGAGE,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-08-31,PAYMENTS QR,PDAVENUE_INT,PPI_TXN,PPI_TXN,Organic,20,5,3,1,0,1,0,0,0,0,0,0,0,0,0,10
2025-08-31,GOLD LOAN,DKTEAMSK_INT,UPI_TXN,UPI_TXN,Organic,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-09-30,RPPL,ORGANIC,BBPS_TXN,BBPS_TXN,Organic,4544463,652,303,153,117,39,35,26,29,19,28,32,35,24,77,1569
2025-08-31,CD SOUTH WEST,MDSP_INT,UPI_TXN,UPI_TXN,Organic,384554,1243,56,96,73,11,0,0,0,0,0,0,0,0,0,1479
2025-08-31,RPL,THADSUA_INT,UPI_TXN,UPI_TXN,Organic,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2025-08-31,RPPL,VFINE_INT,WALLET_SETUP,WALLET_SETUP,Organic,19,11,7,1,0,0,0,0,0,0,0,0,0,0,0,19
2025-09-30,ASO,KREDITMART_INT,EMI Card,IEMI,Inorganic,530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD SBU,TOPIAD70K_INT,BBPS_TXN,BBPS_TXN,Organic,498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,PAYMENTS QR,BOBBLET9J_INT,UPI_SETUP,UPI_SETUP,Organic,21,16,4,1,0,0,0,0,0,0,0,0,0,0,0,21
2025-09-30,DMS,BIDROIDAGENCY,BBPS_TXN,BBPS_TXN,Organic,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,PAYMENTS QR,DATALIFTRETARGETING_INT,PPI_TXN,PPI_TXN,Organic,738,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
2025-09-30,CD SOUTH WEST,SORTMMGJN_INT,B2B,B2B,Organic,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,CREDIT CARD DBS,APPNEXT_INT,BBPS_TXN,BBPS_TXN,Organic,7645,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4
2025-09-30,@ PAID,BIWALLETH5D_INT,PPI_TXN,PPI_TXN,Inorganic,6565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,BL DIRECT,BL DIRECT,BBPS_TXN,BBPS_TXN,Organic,713557,0,1,1,2,1,1,2,3,1,0,2,1,2,3,20
2025-08-31,LIFESTYLE,DESMOB_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,CHILEWB7_INT,UPI_SETUP,UPI_SETUP,Inorganic,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
2025-09-30,ASO,LASEMOBIYT_INT,SME,PROS PL,Inorganic,76161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,CD NORTH EAST,XAPADS_INT,B2B,B2B,Organic,71748,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
2025-08-31,DPF GROWTH,MINTEGRAL_INT,WALLET_SETUP,WALLET_SETUP,Organic,19,0,5,6,6,0,1,0,0,1,0,0,0,0,0,19
2025-09-30,BL DIRECT,FACEBOOK ADS,BBPS_TXN,BBPS_TXN,Organic,18920,8,1,0,0,0,0,0,0,1,0,1,0,0,0,11
2025-08-31,RPPL,BOBBLET9J_INT,B2B,B2B,Organic,139747,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6
2025-08-31,CD SBU,UNLIMITED7J_INT,BBPS_TXN,BBPS_TXN,Organic,299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-08-31,LIFESTYLE,BRAZILRMY_INT,BBPS_TXN,BBPS_TXN,Organic,9500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,RCD NW,LEBANGROUCO_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-08-31,CD NORTH EAST,QUANTICADS_INT,PPI_TXN,PPI_TXN,Organic,199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,WEB BUSINESS,WEB BUSINESS,Wheels,TW,Organic,540395,1,1,2,0,1,0,0,0,0,0,0,0,0,0,5
2025-09-30,MF,MF,EMI Card,IEMI,Organic,2120,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4
2025-08-31,PL PROSPECT,PL PROSPECT,Insurance,HI,Organic,15147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-09-30,RURAL TW,RURAL TW,B2B,B2B,Organic,269494,0,0,0,0,0,0,2,0,0,0,1,3,1,4,11
2025-08-31,RCD SE,ORGANIC,EMI Card,IEMI,Organic,115540,184,3,2,0,2,7,2,1,0,3,5,3,1,5,218
2025-08-31,RCD NW,MARSHALLMPC_INT,UPI_SETUP,UPI_SETUP,Organic,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
2025-08-31,PROF PL PROSPECT,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
2025-08-31,SALPL GROWTH,CREDIT CARD RBL,PPI_TXN,PPI_TXN,Organic,522,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2025-08-31,DPF PRIME,TRUCKSMVK_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-09-30,CD NORTH EAST,ADSONMOBI_INT,BBPS_TXN,BBPS_TXN,Organic,548,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2025-08-31,CD SBU,GOURDMOBIADS_INT,B2B,B2B,Organic,10493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-08-31,RPL PRIME,RPL,PLCS,PLCS,Organic,66227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,PROF SAL,MDSP_INT,UPI_TXN,UPI_TXN,Organic,975590,657,291,188,0,0,0,0,0,0,0,0,0,0,0,1136
2025-08-31,RCD NW,GLOBALEMEDIA_INT,UPI_TXN,UPI_TXN,Organic,6380,39,0,1,3,0,0,0,0,0,0,0,0,0,0,43
2025-08-31,RPL PRIME,GOBAINMEDIA_INT,PPI_TXN,PPI_TXN,Organic,544,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
2025-09-30,ASO,GOBAINMEDIA_INT,Gold Loan,RGL,Inorganic,360563,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5
2025-09-30,SERVICE URBAN BRANCH,DESMOB_INT,B2B,B2B,Organic,89399,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
2025-09-30,RPL EMERGING,MINTEGRAL_INT,BBPS_TXN,BBPS_TXN,Organic,34875,0,0,1,3,2,0,0,0,0,0,0,0,0,0,6
2025-09-30,ASO,ADXMI_INT,PPI_TXN,PPI_TXN,Inorganic,7697,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
2025-09-30,CD SBU,SPORTSGUR44_INT,EMI Card,IEMI,Organic,2120,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2025-08-31,CD NORTH EAST,SANDBOXADS_INT,WALLET_SETUP,WALLET_SETUP,Organic,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4
2025-08-31,SALPL PRIME,PDAVENUE_INT,PPI_TXN,PPI_TXN,Organic,6931,0,2,0,1,0,0,0,0,0,0,0,1,0,0,4
2025-09-30,ASO,EDGEADSSBJ_INT,BBPS_TXN,BBPS_TXN,Inorganic,9037,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16
2025-09-30,ASO,ONEMOB_INT,BBPS_TXN,BBPS_TXN,Inorganic,3897,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2025-09-30,RPPL,MOLOCO_INT,EMI Card,IEMI,Organic,530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,RCD SE,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,278300,35,42,53,45,47,46,49,31,32,41,75,34,30,150,710
2025-08-31,BL INDIRECT,PDAVENUE_INT,UPI_TXN,UPI_TXN,Organic,80102,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2025-09-30,ASO,MINTEGRAL_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,368,149,0,34,58,39,23,24,9,25,7,0,0,0,0,368
2025-09-30,CREDIT CARD DBS,ORGANIC,BBPS_TXN,BBPS_TXN,Organic,179728,0,0,0,0,0,0,0,0,0,0,1,19,11,38,69
2025-08-31,PLCS GROWTH SW,SOCIAL_COMMERCE,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025-09-30,CD NORTH EAST,ACARPSTECH_INT,B2B,B2B,Organic,32978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,CD SOUTH WEST,RIGHTGOCI_INT,BBPS_TXN,BBPS_TXN,Organic,1208,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2025-08-31,FD,DATALIFTRETARGETING_INT,PPI_TXN,PPI_TXN,Organic,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2025-08-31,LIFESTYLE,HASOFFERS_INT,PPI_TXN,PPI_TXN,Organic,800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2025-08-31,SERVICE DELIVERY,PM_INT,PPI_TXN,PPI_TXN,Organic,31,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2025-09-30,ASO,PICTRICKMJ4_INT,PPI_TXN,PPI_TXN,Inorganic,1606,0,0,0,4,0,0,0,0,0,0,2,0,0,2,8
2025-09-30,ASO,SPORTSGUR44_INT,RPL,RPL,Inorganic,22298325,6,18,26,45,31,10,0,12,2,9,11,8,16,5,199
2025-09-30,PLCS T1,PLCS T1,CPR,CPR,Organic,1500,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
2025-09-30,2W NE,ORGANIC,Gold Loan,RGL,Organic,138188,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-08-31,PLCS T1,BOBBLET9J_INT,UPI_SETUP,UPI_SETUP,Organic,22,6,1,2,3,5,2,0,3,0,0,0,0,0,0,22
2025-09-30,RPL,CLICKADNELY_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,ADCANOPUS_INT,EMI Card,IEMI,Inorganic,530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,CREDIT CARD RBL,SPORTSGUR44_INT,B2B,B2B,Organic,189671,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3
2025-08-31,DMS,HASOFFERS_INT,BAJAJ PRIME,BAJAJ PRIME,Organic,699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2025-08-31,RPL EMERGING,ORGANIC,BBPS_TXN,BBPS_TXN,Organic,1540432,313,191,117,67,0,0,0,0,0,0,0,0,0,0,688
2025-09-30,SERVICE DELIVERY,FACEBOOK ADS,FASTAG_ISSUED,FASTAG_ISSUED,Organic,1600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2025-08-31,DPF PRIME,LINENMMRJT_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CD SOUTH WEST,LISTMMAFU_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CD NORTH EAST,DKTEAMSK_INT,B2B,B2B,Organic,73900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-08-31,RURAL TW,APPNEXT_INT,WALLET_SETUP,WALLET_SETUP,Organic,8,0,0,0,0,0,2,0,1,2,0,0,0,0,3,8
2025-09-30,@ PAID,DOUBLECLICK_INT,UPI_TXN,UPI_TXN,Inorganic,8352963,2210,1572,873,836,807,648,600,0,0,0,0,0,0,0,7546
2025-08-31,PL PROSPECT,MOBAVENUE_INT,BBPS_TXN,BBPS_TXN,Organic,649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,SERVICE DELIVERY,GOOGLEADWORDS_INT,CPR,CPR,Organic,14000,16,1,3,0,1,1,0,0,1,3,0,0,1,1,28
2025-08-31,URBAN TW,GOOGLEADWORDS_INT,Gold Loan,RGL,Organic,167501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-08-31,SERVICE DELIVERY,MIQDIGITALUK,PPI_TXN,PPI_TXN,Organic,561,0,0,0,0,0,0,1,2,0,0,0,1,1,0,5
2025-09-30,ASO,KEUCOSTUDIO_INT,B2B,B2B,Inorganic,259471,0,0,0,0,0,3,0,0,3,0,0,0,0,5,11
2025-09-30,ASO,FOXMOBIWY_INT,PPI_TXN,PPI_TXN,Inorganic,26103,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2025-09-30,CD NORTH EAST,SPINNETWOWSF_INT,BBPS_TXN,BBPS_TXN,Organic,2400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-09-30,REMI,GOOGLEADWORDS_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,2400,0,0,3,0,0,0,1,0,0,0,1,0,0,1,6
2025-08-31,DPF GROWTH,LEBANGROUCO_INT,B2B,B2B,Organic,66000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-08-31,CD SOUTH WEST,FORWARDTHHYK_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,SERVICE DELIVERY,USAADZOOMAI_INT,UPI_TXN,UPI_TXN,Organic,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-08-31,DPF GROWTH,GLOBALEMEDIA_INT,WALLET_SETUP,WALLET_SETUP,Organic,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5
2025-08-31,URBAN TW,MOBAVENUE_INT,WALLET_SETUP,WALLET_SETUP,Organic,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2025-09-30,ASO,MOBADBID68_INT,Gold Loan,RGL,Inorganic,299899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CD NORTH EAST,XIAOMIGLOBAL_INT,B2B,B2B,Organic,1997246,87,3,0,0,0,0,0,0,0,0,0,0,0,0,90
2025-09-30,DPF PRIME,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,246000,28,66,50,39,22,35,44,40,21,25,35,58,32,137,632
2025-08-31,RPL EMERGING,MAGAKUSITE_INT,RPL,RPL,Organic,55188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,RPL,MOBIKKINCLO_INT,BBPS_TXN,BBPS_TXN,Organic,18031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,PL DIGITAL,PL DIGITAL,EMI Card,IEMI,Organic,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-08-31,UCF,ORGANIC,FASTAG_ISSUED,FASTAG_ISSUED,Organic,22400,11,5,6,3,5,1,0,3,1,4,1,3,2,11,56
2025-08-31,DPF PRIME,SHELDONADQ8G_INT,PPI_TXN,PPI_TXN,Organic,12000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2025-08-31,PL EMERGING,GAMEAPPZO45I_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,SEALMOBIVT_INT,UPI_TXN,UPI_TXN,Inorganic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-09-30,ASO,FXMEDIAYD_INT,WALLET_SETUP,WALLET_SETUP,Inorganic,30,0,0,0,0,0,0,22,2,4,0,2,0,0,0,30
2025-08-31,CREDIT CARD RBL,CREDIT CARD RBL,BBPS_TXN,BBPS_TXN,Organic,203678,0,0,0,0,0,0,0,0,0,1,6,2,15,16,40
2025-08-31,DPF GROWTH,MFAAS_INT,BBPS_TXN,BBPS_TXN,Organic,13142,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4
2025-08-31,DPF PRIME,ACARPSTECH_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,PLCS GROWTH NE,PAYMENT NON ASO,UPI_SETUP,UPI_SETUP,Organic,3491,3040,187,27,24,13,24,24,15,14,11,36,19,9,48,3491
2025-08-31,SERVICE DELIVERY,KAKOADS_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,@ PAID,WHATSAPP,B2B,B2B,Inorganic,215994,2,0,3,2,1,0,0,0,0,0,0,0,0,0,8
2025-09-30,@ PAID,SQUAREADB3_INT,UPI_TXN,UPI_TXN,Inorganic,171,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2025-08-31,PL DIGITAL,DIGIXPRESSIONS_INT,BBPS_TXN,BBPS_TXN,Organic,299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,DPF PRIME,PDAVENUE_INT,CPR,CPR,Organic,1500,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2025-08-31,CD NORTH EAST,NEWBEETK_INT,UPI_TXN,UPI_TXN,Organic,18127,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
2025-09-30,PLCS PLTB,DATALIFTRETARGETING_INT,B2B,B2B,Organic,34950,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2025-08-31,PLCS PLTB,MDSP_INT,B2B,B2B,Organic,478118,6,2,1,4,0,0,0,0,0,0,0,0,0,0,13
2025-08-31,LIFESTYLE,CHERRYONL4F_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,MOBHEADJD_INT,EMI Card,IEMI,Inorganic,2120,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4
2025-09-30,ASO,LISTMMBCY_INT,UPI_TXN,UPI_TXN,Inorganic,12355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,RPL,ORGANIC,BAJAJ PRIME,BAJAJ PRIME,Organic,16077,0,0,0,0,0,3,4,3,3,1,1,4,3,1,23
2025-08-31,WEB BUSINESS,3IN1_APP_DOWNLOADS_PL_THANK YOU PAGE,UPI_SETUP,UPI_SETUP,Organic,73,68,4,0,1,0,0,0,0,0,0,0,0,0,0,73
2025-09-30,2W SW,MOBAVENUE_INT,B2B,B2B,Organic,67000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
2025-09-30,PROF LOANS,FASTMOBI_INT,BBPS_TXN,BBPS_TXN,Organic,299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,RPL GIN,FORWARDTHHYK_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,SERVICE DELIVERY,VIKINGMEDIA_INT,WALLET_SETUP,WALLET_SETUP,Organic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,LISTMMGAI_INT,BBPS_TXN,BBPS_TXN,Inorganic,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,PL EMERGING,MOLOCO_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,CD SOUTH WEST,KAKOADS_INT,PPI_TXN,PPI_TXN,Organic,1292,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
2025-08-31,BL DIRECT,BOLINMOBI0M_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RCD SE,AVALETEAM3L_INT,UPI_TXN,UPI_TXN,Organic,6013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
2025-08-31,GOLD LOAN,JOBCONQUEOF_INT,PPI_TXN,PPI_TXN,Organic,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RPL,KAKOADS_INT,PPI_TXN,PPI_TXN,Organic,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,CD NORTH EAST,ARAZIMEDIT6K_INT,BBPS_TXN,BBPS_TXN,Organic,3918,0,0,0,0,0,1,5,0,0,0,0,0,0,0,6
2025-09-30,DPF GROWTH,DIPPERADS_INT,BBPS_TXN,BBPS_TXN,Organic,14434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,URBAN TW,FXMEDIAYD_INT,UPI_TXN,UPI_TXN,Organic,556,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
2025-09-30,ASO,SORTMMEDZ_INT,B2B,B2B,Inorganic,37791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CD NORTH EAST,DATALIFTRETARGETING_INT,BBPS_TXN,BBPS_TXN,Organic,27868,0,0,0,0,0,0,0,0,0,0,2,2,6,4,14
2025-09-30,CD SBU,MOLOCO_INT,CPR,CPR,Organic,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,SERVICE URBAN BRANCH,SPORTSGUR44_INT,FASTAG_ISSUED,FASTAG_ISSUED,Organic,2400,0,1,3,0,0,0,1,0,1,0,0,0,0,0,6
2025-08-31,RPL PRIME,RPL,Gold Loan,RGL,Organic,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,RPL,MINTEGRAL_INT,PPI_TXN,PPI_TXN,Organic,1471,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4
2025-09-30,ASO,SORTMMFAW_INT,UPI_TXN,UPI_TXN,Inorganic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CD SOUTH WEST,BANANAMOBIADS_INT,BBPS_TXN,BBPS_TXN,Organic,9989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,SERVICE URBAN BRANCH,CNETFRONTXM_INT,B2B,B2B,Organic,17999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CREDIT CARD RBL,ORGANIC,CPR,CPR,Organic,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-09-30,NEW CAR DEDICATED,BOBBLET9J_INT,CPR,CPR,Organic,1000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
2025-08-31,GOLD LOAN,RGL,BBPS_TXN,BBPS_TXN,Organic,39171,5,1,3,0,0,0,1,1,1,3,0,0,0,1,16
2025-08-31,DPF PRIME,LISTMMNAE_INT,UPI_SETUP,UPI_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-09-30,CREDIT CARD RBL,SANDBOXADS,B2B,B2B,Organic,71900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025-09-30,CD SBU,POWERMOBI4Y_INT,BBPS_TXN,BBPS_TXN,Organic,390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,DMS,DESMOB_INT,BBPS_TXN,BBPS_TXN,Organic,338585,0,1,23,32,12,1,0,0,0,0,0,0,0,0,69
2025-08-31,RPL PRIME,BOBBLET9J_INT,B2B,B2B,Organic,24576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-31,PLCS T1,MFAAS_INT,BBPS_TXN,BBPS_TXN,Organic,898,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
2025-08-31,CD SBU,QUANTICADS_INT,UPI_TXN,UPI_TXN,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2025-09-30,ASO,SEALMOBIVT_INT,EMI Card,IEMI,Inorganic,530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025-08-31,SALPL GROWTH,ORGANIC,BAJAJ PRIME,BAJAJ PRIME,Organic,18873,14,5,0,0,2,1,0,1,0,1,1,0,0,2,27
2025-08-31,CREDIT CARD DBS,RESTRICTED,WALLET_SETUP,WALLET_SETUP,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
